0, 0
0.0, 3.649383576925255
0.6666666666666666, 3.895008986233009
1.3333333333333333, 3.437861447531706
2.0, 4.587366975103518
2.6666666666666665, 3.0806082390957066
3.3333333333333335, 5.765349050221188
4.0, 6.006281439008268
4.666666666666667, 6.318012606967205
5.333333333333333, 6.275382576520327
6.0, 4.897366231797621
6.666666666666667, 6.143183626992155
7.333333333333333, 6.875916424393594
8.0, 6.844749499204749
8.666666666666666, 4.253662536235579
9.333333333333334, 4.333167089523414
10.0, 3.064023190333475
10.666666666666666, 3.7248569534144806
11.333333333333334, 3.9134279059145127
12.0, 5.56262817818952
12.666666666666666, 6.784997731368039
13.333333333333334, 3.975970321670659
14.0, 6.426523369931332
14.666666666666666, 5.258552270068691
15.333333333333334, 6.139746523086792
16.0, 5.156342743917412
16.666666666666668, 3.8939853856936404
17.333333333333332, 5.551450381229907
18.0, 5.128558901161764
18.666666666666668, 3.125081703420489
19.333333333333332, 3.9935506364068103
20.0, 5.422921669403813
20, 0
0, 0
0.0, 3.8551879026139906
0.6666666666666666, 4.6431222742121685
1.3333333333333333, 3.9216014492830573
2.0, 6.727666077084718
2.6666666666666665, 3.5481763428708617
3.3333333333333335, 4.817874545205034
4.0, 3.9817706520064635
4.666666666666667, 6.630670530699842
5.333333333333333, 3.8454287050915856
6.0, 3.1035707728591646
6.666666666666667, 6.989985597334121
7.333333333333333, 3.4177599446928077
8.0, 5.374932128460989
8.666666666666666, 3.356615441972439
9.333333333333334, 6.301721107560134
10.0, 3.9616452811367595
10.666666666666666, 4.233514244620237
11.333333333333334, 3.490396795553485
12.0, 6.193130282097627
12.666666666666666, 6.682680524679294
13.333333333333334, 6.112692547218815
14.0, 6.221963023974775
14.666666666666666, 6.1585874006856
15.333333333333334, 4.717972807398624
16.0, 5.319374938417548
16.666666666666668, 3.628800020173346
17.333333333333332, 6.338656275055338
18.0, 5.096599222733323
18.666666666666668, 6.404305903607409
19.333333333333332, 4.8606693471546105
20.0, 5.126701695291491
20, 0
0, 0
0.0, 5.83378535578802
0.6666666666666666, 4.080618573918123
1.3333333333333333, 6.437380827768116
2.0, 5.545552808690192
2.6666666666666665, 5.550617517733465
3.3333333333333335, 4.666622369414039
4.0, 3.885005029893073
4.666666666666667, 5.033274883754011
5.333333333333333, 4.180434115409929
6.0, 4.655962602693237
6.666666666666667, 5.93937611165283
7.333333333333333, 3.4559924711154038
8.0, 3.1292075982673007
8.666666666666666, 6.121942999396924
9.333333333333334, 5.837581011997474
10.0, 5.522507113636663
10.666666666666666, 6.071255916024494
11.333333333333334, 6.652099339668856
12.0, 5.961954839212565
12.666666666666666, 6.037138769793897
13.333333333333334, 5.083660303932286
14.0, 5.9207126453367
14.666666666666666, 6.418107790614809
15.333333333333334, 3.5701547798666176
16.0, 5.717780612598602
16.666666666666668, 4.2061352389049125
17.333333333333332, 5.591043823770928
18.0, 3.3246005470475777
18.666666666666668, 3.0668432617518366
19.333333333333332, 4.88684966815168
20.0, 5.12433038659041
20, 0
0, 0
0.0, 4.7985019671881926
0.6666666666666666, 6.006105530598735
1.3333333333333333, 4.351215035430835
2.0, 5.013824816926407
2.6666666666666665, 3.513434742284458
3.3333333333333335, 6.759217370341047
4.0, 6.877066265235757
4.666666666666667, 3.0981315248458796
5.333333333333333, 4.499497325224001
6.0, 3.287643316067702
6.666666666666667, 6.500246165799003
7.333333333333333, 3.489094302495697
